,id,text,Tweet
83,1521148593612423168,"@DisneyPlusHS #Disney (India) indirectly promotes spread of cancer, death &amp; destruction of families by hiring &amp; in turn promoting #ShahRukhKhan, a promoter of #cancer-aiding #PanMasala through surrogate ads. #Boycott such irresponsible orgs.   https://t.co/Z5D8nvSaxa https://t.co/fg60vR6Sby","Disney (India) indirectly promotes spread of cancer, death &amp; destruction of families by hiring &amp; in turn promoting ShahRukhKhan, a promoter of cancer-aiding PanMasala through surrogate ads. Boycott such irresponsible orgs."
84,1521148434471800833,@aavishhkar Ny Chance of #SRK waving his Fans from #Mannat?,Ny Chance of SRK waving his Fans from Mannat?
85,1521148182733803520,"Eid Mubarak to the people celebrating it worldwide! 🌙

@iamsrk 

#ShahRukhKhan #SRK #EidMubarak https://t.co/CmtaTPkvqB",Eid Mubarak to the people celebrating it worldwide! ShahRukhKhan SRK EidMubarak
86,1521148014081245184,"@DisneyParks #Disney (India) indirectly promotes spread of cancer, death &amp; destruction of families by hiring &amp; in turn promoting #ShahRukhKhan, a promoter of #cancer-aiding #PanMasala through surrogate ads. #Boycott such irresponsible orgs.   https://t.co/Z5D8nvSaxa https://t.co/u6vCoBM0ug","Disney (India) indirectly promotes spread of cancer, death &amp; destruction of families by hiring &amp; in turn promoting ShahRukhKhan, a promoter of cancer-aiding PanMasala through surrogate ads. Boycott such irresponsible orgs."
87,1521147857947877376,"#YashChopra was skeptical about #ShahRukhKhan after he signed SRK for Darr.But he amazed to saw SRK's performance in Baazigar @iamsrk

Here are some scenes from Darr which got lot of whistles &amp; applause for SRK in the theater.""
#SRK #SRKians 

Which one is your favorite scene. ? https://t.co/qO6HWgUGno","YashChopra was skeptical about ShahRukhKhan after he signed SRK for Darr.But he amazed to saw SRK's performance in Baazigar Here are some scenes from Darr which got lot of whistles &amp; applause for SRK in the theater.""SRK SRKians Which one is your favorite scene. ?"
88,1521146934823895040,"@DisneyParks #Disney (India) indirectly promotes spread of cancer, death &amp; destruction of families by hiring &amp; in turn promoting #ShahRukhKhan, a promoter of #cancer-aiding #PanMasala through surrogate ads. #Boycott such irresponsible orgs.   

https://t.co/Z5D8nvSaxa https://t.co/UfkNkEONd5","Disney (India) indirectly promotes spread of cancer, death &amp; destruction of families by hiring &amp; in turn promoting ShahRukhKhan, a promoter of cancer-aiding PanMasala through surrogate ads. Boycott such irresponsible orgs."
89,1521144335798255616,"𝗰𝗵𝗮𝗻𝗱 🌙  𝗠𝘂𝗯𝗮𝗿𝗮𝗸  
my World's Biggest Superstar ❣️ This eid give many more success and waiting for pathan #ShahRukhKhan @iamsrk #EidUlFitr #EidMubarak https://t.co/NpafnoIb1G",my World's Biggest Superstar This eid give many more success and waiting for pathan ShahRukhKhan EidUlFitr EidMubarak
90,1521143356344070145,"#TigerShroff believes #ShahRukhKhan is very good with his body, and nobody can get hit and react as good as him! 

#Bollywood #HindiCinema 

https://t.co/NexrSYHrPV","TigerShroff believes ShahRukhKhan is very good with his body, and nobody can get hit and react as good as him! Bollywood HindiCinema"
91,1521142519790116866,KING KHAN #ShahRukhKhan Starrer #Pathaan Movie Become The Most Twitter Trends Bollywood Movie (All Time),KING KHAN ShahRukhKhan Starrer Pathaan Movie Become The Most Twitter Trends Bollywood Movie (All Time)
92,1521139645958225920,"This one's for Hrithik Roshan's love of Pomfrets :D

#hrithikroshan #salmankhan #katrinakaif #deepikapadukone #hrithik #shahrukhkhan #akshaykumar #tigershroff #ranveersingh #aliabhatt #shraddhakapoor #priyankachopra #varundhawan #dishapatani #ranbirkapoor #freshfish #machlibazaar https://t.co/VFG7lyKXh6",This one's for Hrithik Roshan's love of Pomfrets hrithikroshan salmankhan katrinakaif deepikapadukone hrithik shahrukhkhan akshaykumar tigershroff ranveersingh aliabhatt shraddhakapoor priyankachopra varundhawan dishapatani ranbirkapoor freshfish machlibazaar
93,1521138390661734400,"This one's for Hrithik Roshan's love of Pomfrets :D

#hrithikroshan #salmankhan #katrinakaif #deepikapadukone #hrithik #shahrukhkhan #akshaykumar #tigershroff #ranveersingh #aliabhatt #shraddhakapoor #priyankachopra #varundhawan #dishapatani #ranbirkapoor #freshfish #machlibazaar https://t.co/1RnAYPsLGN",This one's for Hrithik Roshan's love of Pomfrets hrithikroshan salmankhan katrinakaif deepikapadukone hrithik shahrukhkhan akshaykumar tigershroff ranveersingh aliabhatt shraddhakapoor priyankachopra varundhawan dishapatani ranbirkapoor freshfish machlibazaar
94,1521135367935885312,"Major Ram ❤️

#ShahRukhKhan https://t.co/lXjkJUkBTT",Major Ram ShahRukhKhan
95,1521133874922749953,"My favourite actor's

#SalmanKhan 
#ShahRukhKhan 

Your favourite actor's",My favourite actor'sSalmanKhan ShahRukhKhan Your favourite actor's
96,1521133548421361664,@Its_CineHub Sometimes I think #SalmanKhan and #ShahRukhKhan are trying Soo hard to be fav. of Congress and mamta Banerjee. https://t.co/ue6uH1kkXG,Sometimes I think SalmanKhan and ShahRukhKhan are trying Soo hard to be fav. of Congress and mamta Banerjee.
0,1521273210985058305,"Global Superstar 👑
#ShahRukhKhan #BenedictCumberbatch #StephenStrange #MCU https://t.co/birHBsMqGf",Global Superstar ShahRukhKhan BenedictCumberbatch StephenStrange MCU
1,1521255796050251776,"Eidi gift Article  . This eidi  is Adorable for me ❤

Shah Rukh Khan  ❤ That's why Greatest Actor of All time ❤

#ShahRukhKhan https://t.co/bhlsnprnnJ",Eidi gift Article . This eidi is Adorable for me Shah Rukh Khan That's why Greatest Actor of All time ShahRukhKhan
2,1521255404705136647,Eid Mubarak King Khan to you and your family @iamsrk May Allah always protect you &amp; keep you safe happy healthy &amp; successful ❤️ #EidUlFitr  #ShahRukhKhan https://t.co/F6abQoIXA5,Eid Mubarak King Khan to you and your family May Allah always protect you &amp; keep you safe happy healthy &amp; successful EidUlFitr ShahRukhKhan
3,1521250654592901122,"@BajpayeeManoj Lots of love!
My best wishes for you 🌙
#SRK 
#ShahRukhKhan 
#manojbajpayee 
#EidMubarak2022 https://t.co/mqVb6f49SW",Lots of love!My best wishes for you SRK ShahRukhKhan manojbajpayee EidMubarak2022
4,1521233064839495680,"Take a peek at #SuhanaKhan's amazing life in #NewYork with her BFFs

#ShahRukhKhan #GauriKhan
#Bollywood

https://t.co/xVQxNVBFaG",Take a peek at SuhanaKhan's amazing life in NewYork with her BFFsShahRukhKhan GauriKhanBollywood
5,1521228729585917952,@BenedictCumberbatch Really like your work. Selecting #ShahRukhKhan from #Bollywood means you will promote Redical Islam negating vast #Hindus  audience,Really like your work. Selecting ShahRukhKhan from Bollywood means you will promote Redical Islam negating vast Hindus audience
6,1521228454955569155,"Eid Mubarak to all who celebrate , especially SRkians , @iamsrk and family https://t.co/9Pzb3J25In","Eid Mubarak to all who celebrate , especially SRkians , and family"
7,1521228240093913090,@BenedictCumberbatch  Really like your work. Selecting #ShahRukhKhan  from #Bollywood means you will promote Redical Islam negating vast Hindu audience,Really like your work. Selecting ShahRukhKhan from Bollywood means you will promote Redical Islam negating vast Hindu audience
8,1521226135392047104,"Did You Know ?

The first indian flag was hoisted by General Shah Nawaz Khan 🇮🇳 .. The Grand Father of our King #ShahRukhKhan! 👑❤️ https://t.co/xUyqXOkJx8",Did You Know ?The first indian flag was hoisted by General Shah Nawaz Khan .. The Grand Father of our King ShahRukhKhan!
9,1521223771318722560,"@iamsrk why I keep meeting you in my dreams by never in real … 
.
.
.#SRKians #SRK @SRKFC1 @SRKUniverse",why I keep meeting you in my dreams by never in real ...SRKians SRK
10,1521223352534372354,@BrijwaSRKman @iamsrk @MarvelStudios #ShahRukhKhan is great 🤩  in more ways than one.  I realize how great more and more every day. I always liked #BenedictCumberbatch good to know he has such great taste.,ShahRukhKhan is great in more ways than one. I realize how great more and more every day. I always liked BenedictCumberbatch good to know he has such great taste.
11,1521220542199570432,"#EidMubarak 🌙❤️ Meri jaan, 
Mere chand @iamsrk ...Be happy 😊 
Be my bestie always @pooja_dadlani @RedChilliesEnt
@KarunaBadwal
#ShahRukhKhan #TeamShahRukhKhan https://t.co/KKYV8ujGse","EidMubarak Meri jaan, Mere chand ...Be happy Be my bestie always ShahRukhKhan TeamShahRukhKhan"
12,1521220223415701504,"SRK DON Setup

Aline Green #iconpack @one4studio 

XWidegt Pro App @superdesk

Wallpaper #Google 

Template @andro_idfans 

#homescreen #homescreensetups #rr_homescreensetups #green #srk #srkfanclub #shahrukhkhan #don #black #widget #android #novalauncherhomescreen #nord #oneplus https://t.co/sbwOQFIAAo",SRK DON SetupAline Green iconpack XWidegt Pro App Wallpaper Google Template homescreen homescreensetups rr_homescreensetups green srk srkfanclub shahrukhkhan don black widget android novalauncherhomescreen nord oneplus
13,1521216242098520067,Eid Mubarak Dear #SRKians and @iamsrk celebrating today!!!  🤲🤲🤲🤲🤲💜💜💜💜💜 https://t.co/soOsOliJEH,Eid Mubarak Dear SRKians and celebrating today!!!
14,1521211217250979840,#EidMubarak @iamsrk and to your family along with all of your extended families ( #ShahRukhKhan #Fan ). May God bless us all &amp; prevail peace and harmony amongst mankind. https://t.co/D2YvnVtlZK,EidMubarak and to your family along with all of your extended families ( ShahRukhKhan Fan ). May God bless us all &amp; prevail peace and harmony amongst mankind.
15,1521207452527640578,Atlee has a 100% success rate of which his last 3 films were big budget blockbusters featuring one of the biggest stars of Tamil cinema - he doesn’t need to be told how to direct his own script. I’m concerned too much interference from #ShahRukhKhan may ruin the final product. https://t.co/XfRYBlXxvm,Atlee has a % success rate of which his last films were big budget blockbusters featuring one of the biggest stars of Tamil cinema - he doesnt need to be told how to direct his own script. Im concerned too much interference from ShahRukhKhan may ruin the final product.
16,1521206634453766144,"When the Pathaan gang is here for KKR who's gonna stop the TOOFAN? ⚡

@KKRiders
@iamsrk

#KKRHaiTaiyaar #Pathaan #AmiKKR #ShahRukhKhan #TeamShahRukhKhan https://t.co/vfuRRi0ENp",When the Pathaan gang is here for KKR who's gonna stop the TOOFAN? KKRHaiTaiyaar Pathaan AmiKKR ShahRukhKhan TeamShahRukhKhan
17,1521205472891748358,"#SalmanKhan favourite movie top 5
#mainepyarkiya
#humapkehaikon
#bajrangibhaijaan 
#Tigerseries 
#sultan / #terenaam 

#ShahRukhKhan fav movie top 5
#DDLJ 
#kuchkuchhotahai 
#Chakdeindia 
#Chennaiexpress 
#swades / #rabnebanadijodi 

@BeingSalmanKhan @iamsrk @FanInBollywood1",SalmanKhan favourite movie top mainepyarkiyahumapkehaikonbajrangibhaijaan Tigerseries sultan / terenaam ShahRukhKhan fav movie top DDLJ kuchkuchhotahai Chakdeindia Chennaiexpress swades / rabnebanadijodi
18,1521204161135751169,"https://t.co/0nSOfyNg6j

@elonmusk took this song too seriously.

#ElonMuskBuyTwitter #ElonMuskTwitter 
#SRK #ShahRukhKhan #Bollywood @shahrukh_35",took this song too seriously.ElonMuskBuyTwitter ElonMuskTwitter SRK ShahRukhKhan Bollywood
19,1521201305741455360,COUNTDOWN AGAIN STARTED FOR BIRTHDAY OF KING KHAN SRK BUS SRK @kolkata_srk @iamsrk #AskSRK #Redchilliesentertainment #Poojadadlani https://t.co/MEM3FnJXtz,COUNTDOWN AGAIN STARTED FOR BIRTHDAY OF KING KHAN SRK BUS SRK AskSRK Redchilliesentertainment Poojadadlani
20,1521200885824901120,"#EidMubarak to all my #SRKians friends and @iamsrk sir !! 
#EidUlFitr #EidMubarak2022 #EidAlFitr ❤️❤️❤️❤️ https://t.co/QvMG8IuY1e",EidMubarak to all my SRKians friends and sir !! EidUlFitr EidMubarak2022 EidAlFitr
21,1521198260593041409,"@LauriMinna @iamsrk #ShahRukhKhan’s first villain gets you hooked &amp; makes you crave more of the same. Subsequent villainous roles are even more brilliant as performances go. You won't find Darr with subtitles, this link is w/o The film is available from these streaming svcs. 
https://t.co/grtI7INa1y https://t.co/mAAYey2K2p","ShahRukhKhans first villain gets you hooked &amp; makes you crave more of the same. Subsequent villainous roles are even more brilliant as performances go. You won't find Darr with subtitles, this link is w/o The film is available from these streaming svcs."
22,1521198138203467777,"Check out to know how much @PrimeVideoIN paid to purchase digital rights of #ShahRukhKhan starrer 'Pathaan' 

Click to read.

#Bollywood #bollywoodcelebrity #Tellychakkar

https://t.co/oos2P9dnDw",Check out to know how much paid to purchase digital rights of ShahRukhKhan starrer 'Pathaan' Click to read.Bollywood bollywoodcelebrity Tellychakkar
23,1521197824343351296,𝐄𝐢𝐝 𝐌𝐮𝐛𝐚𝐫𝐚𝐤 @iamsrk and all my fellow SRKians also to those who are celebrating...! 🌙🛐,and all my fellow SRKians also to those who are celebrating...!
24,1521197645158436864,"Please Vote for Our Bhai.
@SadakatKhanms @chalasani_divya @Sherniikhan @viduugupta @Aqsh___ @ShanazK9 @JennifeAaniston @only_munawar @MUNAWARFAN7 @Munawarkijaan @Srkians_77 @BeingSalmanClub @ZubeenGargFC @papon_army @paponuniverse @TheArijitSingh 
#MunawaKiJanta 
#MunawarWarriors https://t.co/dAbvJwNj1V",Please Vote for Our Bhai. MunawaKiJanta MunawarWarriors
25,1521196695232475136,"You know it's biggest superstar #ShahRukhKhan.

When one of the biggest football club, Real madrid wishes for the success of your film ❤️🔥 https://t.co/GlvzrORZ8R","You know it's biggest superstar ShahRukhKhan.When one of the biggest football club, Real madrid wishes for the success of your film"
26,1521196353061146624,"@iamsrk Sir... Sending you and your family my best wishes on the auspicious occasion of Eid-Ul-Fitr, praying for everyone's good health and well-being. Eid Mubarak!🙏🙏

#ShahRukhKhan #Pathan #SRKians #SRK #ShahRukhKhan𓀠 #dunki22dec2023 #DUNKI https://t.co/36A8IUjHsI","Sir... Sending you and your family my best wishes on the auspicious occasion of Eid-Ul-Fitr, praying for everyone's good health and well-being. Eid Mubarak!ShahRukhKhan Pathan SRKians SRK ShahRukhKhan dunki22dec2023 DUNKI"
27,1521196188938436608,"#EidMubarak ❤✌🙏
Peace ,, prosperity and happiness.
#ShahRukhKhan @iamsrk","EidMubarak Peace ,, prosperity and happiness.ShahRukhKhan"
28,1521196061359968256,No #SalmanKhan #AlluArjun𓃵 #ShahRukhKhan #AkshayKumar #Vijay it's unbelievable 🥺 https://t.co/tHSh8Qi7ln,No SalmanKhan AlluArjun ShahRukhKhan AkshayKumar Vijay it's unbelievable
29,1521195742009864192,"Team Shah Rukh Khan Fanclub Wishing You all a Happy #EidMubarak 🌙❤️

@iamsrk @RedChilliesEnt @iamsrkclub @iamsrkclub

#ShahRukhKhan #SRK #EidMubarak2022 #EidUlFitr #TeamShahRukhKhan https://t.co/Mfc2c7CRiE",Team Shah Rukh Khan Fanclub Wishing You all a Happy EidMubarak ShahRukhKhan SRK EidMubarak2022 EidUlFitr TeamShahRukhKhan
30,1521194940037959680,"Basically @KKRiders gifted Khan Sahab a Win in the form of Eidi..😍

Now Just Want #ShahRukhKhan to show up tomorrow at the Stand of his House to greet his fans on Eid like he always used to do..🥺😍🤩🙌

#KKRvRR @iamsrk 👑 https://t.co/AggwOxOzT5",Basically gifted Khan Sahab a Win in the form of Eidi..Now Just Want ShahRukhKhan to show up tomorrow at the Stand of his House to greet his fans on Eid like he always used to do..KKRvRR
31,1521193828656377857,"Team Shah Rukh Khan Fanclub Wishing You all a Happy #EidMubarak 🌙❤️

@iamsrk

#ShahRukhKhan #TeamShahRukhKhan https://t.co/I8GbhoxcF2",Team Shah Rukh Khan Fanclub Wishing You all a Happy EidMubarak ShahRukhKhan TeamShahRukhKhan
32,1521192237019049984,Greatest actor of the indian cinema  #ShahRukhKhan  #AamirKhan #dilipkumar #SalmanKhan,Greatest actor of the indian cinema ShahRukhKhan AamirKhan dilipkumar SalmanKhan
33,1521192058890768384,"#KKR💜💜💜 Victory 😍

#ShahRukhKhan #KKRvRR #KKRHaiTaiyaar https://t.co/jZ961oAH8p",KKR Victory ShahRukhKhan KKRvRR KKRHaiTaiyaar
34,1521191713414418432,"What a night by the KNIGHT 😍
Man Of The Moment : @rinkusingh235 ❤

Thank You For Bringing Back Some Joys And Smiles In Our Faces.. 

A much needed win after 5 consecutive losses by @KKRiders
Appreciation tweet for #RinkuSingh 💜
#KKRvRR #KKRHaiTaiyaar #ShahRukhKhan @iamsrk https://t.co/a3FC0XI0De",What a night by the KNIGHT Man Of The Moment : Thank You For Bringing Back Some Joys And Smiles In Our Faces.. A much needed win after consecutive losses by Appreciation tweet for RinkuSingh KKRvRR KKRHaiTaiyaar ShahRukhKhan
35,1521191475286925316,"KING KHAN #ShahRukhKhan Starrer #Pathaan Movie Become 
The Most Twitter Trends Bollywood Movie (All Time)
@iamsrk",KING KHAN ShahRukhKhan Starrer Pathaan Movie Become The Most Twitter Trends Bollywood Movie (All Time)
36,1521191079353143300,"💖 @iamsrk / 💜 @KKRiders showing some love to @rajasthanroyals
Kalinichta my 💖 Shah
Victoriously earned Good night 💙 #SRKians https://t.co/3M9cchQMiW",/ showing some love to Kalinichta my ShahVictoriously earned Good night SRKians
